"ID.","Balance","Qual_miles","cc1_miles","cc2_miles","cc3_miles","Bonus_miles","Bonus_trans","Flight_miles_12mo","Flight_trans_12","Days_since_enroll","Award."
3471,25849,0,2500,2500,2500,0,0,0,0,996,0
3472,3625,0,2500,2500,2500,0,0,0,0,1369,0
3473,4057,0,2500,2500,2500,23050,11,2550,7,1135,1
3474,30273,0,2500,2500,2500,1720,8,0,0,1117,0
3475,24750,0,2500,2500,2500,0,0,0,0,968,1
3476,12471,0,2500,2500,2500,0,0,0,0,666,0
3477,2000,0,2500,2500,2500,0,0,0,0,1479,0
3478,2827,0,2500,2500,2500,0,0,0,0,1375,0
3479,63121,0,17500,2500,2500,16634,16,150,1,1349,0
3480,19694,0,2500,2500,2500,2125,10,0,0,1436,0
3481,11571,0,2500,2500,2500,0,0,0,0,1116,0
3482,26933,0,2500,2500,2500,750,6,0,0,1299,0
3483,1456,0,2500,2500,2500,500,1,0,0,1130,0
3484,16188,0,2500,2500,2500,3726,7,300,4,900,1
3485,12088,0,32500,2500,2500,27292,17,100,1,1298,1
3486,119214,0,2500,2500,2500,19633,23,15533,17,1041,1
3487,66956,0,2500,2500,2500,4520,5,1508,1,1342,0
3488,4360,0,2500,2500,2500,2000,9,0,0,1355,0
3489,7056,0,2500,2500,2500,0,0,0,0,1057,0
3490,32934,0,2500,2500,2500,500,1,0,0,858,1
3491,6551,0,2500,2500,2500,300,3,300,3,1117,0
3492,24915,0,2500,2500,2500,265,3,0,0,1184,0
3493,10100,0,2500,2500,2500,4400,12,2900,9,1032,0
3494,20691,0,2500,2500,2500,16448,6,0,0,1227,0
3495,11676,0,2500,2500,2500,1000,1,0,0,1158,0
3496,31504,0,2500,2500,2500,7358,2,0,0,1022,0
3497,12093,0,2500,2500,2500,1605,4,0,0,1411,0
3498,44353,0,2500,2500,2500,2500,1,0,0,138,0
3499,35557,0,2500,2500,2500,350,3,0,0,1135,0
3500,38465,0,2500,2500,2500,10550,3,550,2,1580,1
3501,3258,0,2500,2500,2500,0,0,0,0,106,0
3502,31224,1000,2500,2500,2500,1150,7,650,6,1508,0
3503,93191,0,2500,2500,2500,10463,17,3100,7,1539,0
3504,20010,0,2500,2500,2500,0,0,0,0,1302,0
3505,37866,0,7500,2500,2500,9200,18,0,0,1230,0
3506,65664,0,7500,2500,2500,11899,5,0,0,1121,0
3507,59967,0,2500,2500,2500,10000,4,0,0,959,1
3508,12134,899,32500,2500,2500,57676,25,3064,9,974,1
3509,19892,0,2500,2500,2500,3505,13,0,0,1240,0
3510,38292,0,2500,7500,2500,12487,13,250,2,531,0
3511,68224,0,32500,2500,2500,28916,16,0,0,1258,0
3512,103645,7257,2500,2500,2500,3450,3,950,2,1374,0
3513,189077,3867,32500,2500,2500,54353,27,100,1,542,0
3514,3246,0,2500,2500,2500,0,0,0,0,1401,0
3515,33323,0,2500,2500,2500,0,0,0,0,1405,0
3516,114719,0,2500,2500,2500,0,0,0,0,1136,1
3517,60319,0,17500,2500,2500,22051,19,50,1,817,0
3518,25705,0,2500,2500,2500,0,0,0,0,1180,0
3519,52475,0,17500,2500,2500,14447,13,0,0,962,0
3520,151265,0,50000,2500,2500,61068,13,0,0,1213,0
3521,960,0,2500,2500,2500,6000,1,0,0,1262,1
3522,17036,0,2500,2500,2500,0,0,0,0,1210,0
3523,34458,0,2500,2500,2500,1883,8,0,0,843,0
3524,177785,0,50000,2500,2500,77203,15,0,0,1251,1
3525,13125,0,2500,2500,2500,550,4,550,4,268,0
3526,14494,0,2500,2500,2500,500,1,0,0,575,0
3527,13460,0,2500,2500,2500,0,0,0,0,271,0
3528,9216,0,2500,2500,2500,340,3,0,0,1466,0
3529,22840,0,2500,2500,2500,0,0,0,0,773,0
3530,22289,0,17500,2500,2500,18105,34,189,1,1501,1
3531,9389,0,2500,2500,2500,4195,5,695,2,1509,1
3532,26375,0,2500,2500,2500,7875,38,0,0,1431,0
3533,3625,0,2500,2500,2500,2000,9,0,0,1431,0
3534,16200,0,2500,2500,2500,5375,28,0,0,1407,0
3535,40465,0,2500,2500,2500,6540,28,0,0,1408,0
3536,1000,0,2500,2500,2500,375,3,0,0,1382,0
3537,4750,0,2500,2500,2500,1875,8,0,0,1416,0
3538,74280,0,17500,2500,2500,23735,18,0,0,1425,0
3539,1250,0,2500,2500,2500,625,5,0,0,1071,0
3540,60014,0,32500,2500,2500,45105,32,500,2,669,0
3541,12250,0,2500,2500,2500,4875,32,0,0,1346,0
3542,8250,0,2500,2500,2500,3000,17,0,0,915,0
3543,15732,0,2500,2500,2500,6875,33,0,0,666,0
3544,9300,0,2500,2500,2500,3250,18,0,0,1396,0
3545,9500,0,2500,2500,2500,3125,18,0,0,1415,0
3546,3750,0,2500,2500,2500,1500,5,0,0,1397,0
3547,12350,0,2500,2500,2500,4125,26,0,0,1314,0
3548,13623,0,2500,2500,2500,2625,14,0,0,1330,0
3549,10824,0,2500,2500,2500,3375,19,0,0,867,0
3550,1250,0,2500,2500,2500,1250,3,0,0,679,0
3551,17215,0,2500,2500,2500,1750,7,0,0,1423,0
3552,16825,0,2500,2500,2500,4250,27,0,0,1431,0
3553,2125,0,2500,2500,2500,875,7,0,0,1396,0
3554,9175,0,2500,2500,2500,4000,25,0,0,1428,0
3555,23717,0,2500,2500,2500,3375,19,0,0,1404,0
3556,18750,0,2500,2500,2500,7000,44,0,0,1036,0
3557,6125,0,2500,2500,2500,2750,8,0,0,144,0
3558,4399,0,2500,2500,2500,750,6,0,0,1369,0
3559,10200,0,2500,2500,2500,3625,15,0,0,1408,0
3560,49151,0,7500,2500,2500,12931,38,0,0,1423,0
3561,9375,0,2500,2500,2500,3250,19,0,0,1410,0
3562,8992,0,2500,2500,2500,1250,3,0,0,1417,0
3563,13936,0,2500,2500,2500,1625,6,0,0,1418,0
3564,5250,0,2500,2500,2500,1875,8,0,0,1418,0
3565,5500,0,2500,2500,2500,2875,9,0,0,1428,0
3566,29182,0,2500,2500,2500,3517,18,642,2,1404,0
3567,7400,0,2500,2500,2500,2600,14,0,0,1394,0
3568,4350,0,2500,2500,2500,2100,10,0,0,1409,0
3569,6875,0,2500,2500,2500,4625,30,0,0,581,0
3570,6000,0,2500,2500,2500,2250,4,0,0,713,0
3571,11927,0,2500,2500,2500,4000,15,500,1,1188,0
3572,11864,0,2500,2500,2500,2500,13,0,0,1397,0
3573,10000,0,2500,2500,2500,3375,19,0,0,1418,0
3574,5375,0,2500,2500,2500,1375,11,0,0,1396,0
3575,4500,0,2500,2500,2500,1500,5,0,0,1033,0
3576,4150,0,2500,2500,2500,375,3,0,0,1424,0
3577,9125,0,2500,2500,2500,750,6,0,0,1174,0
3578,13301,0,2500,2500,2500,3500,21,0,0,1400,0
3579,16504,0,2500,2500,2500,500,4,0,0,1397,0
3580,10400,0,2500,2500,2500,1840,10,0,0,1397,0
3581,3750,0,2500,2500,2500,1750,7,0,0,1178,0
3582,8725,0,2500,2500,2500,5600,14,0,0,1426,0
3583,7388,0,2500,2500,2500,3958,15,150,1,446,0
3584,16700,0,2500,2500,2500,1500,5,0,0,1269,0
3585,11850,0,2500,2500,2500,4475,29,0,0,893,0
3586,62705,0,2500,2500,2500,2750,15,0,0,1422,0
3587,2125,0,2500,2500,2500,625,5,0,0,1248,0
3588,11875,0,2500,2500,2500,3625,22,0,0,1408,0
3589,7375,0,2500,2500,2500,2750,13,0,0,714,0
3590,54264,0,17500,2500,2500,15178,17,0,0,1397,1
3591,49482,0,32500,2500,2500,33147,23,0,0,1255,0
3592,48607,0,17500,2500,2500,18284,37,0,0,1339,0
3593,3967,0,2500,2500,2500,375,3,0,0,1337,0
3594,6250,0,2500,2500,2500,2250,11,0,0,1365,0
3595,11572,0,2500,2500,2500,7164,22,0,0,1163,0
3596,12000,0,2500,2500,2500,5625,34,0,0,859,0
3597,1500,0,2500,2500,2500,500,4,0,0,893,0
3598,5875,0,2500,2500,2500,2125,10,0,0,997,0
3599,13350,0,2500,2500,2500,3850,24,0,0,1071,0
3600,10197,0,2500,2500,2500,3098,10,0,0,723,0
3601,3250,0,2500,2500,2500,2125,10,0,0,1117,0
3602,12375,0,2500,2500,2500,3875,24,0,0,863,0
3603,7625,0,2500,2500,2500,4375,21,0,0,1393,0
3604,11875,0,2500,2500,2500,3625,22,0,0,1388,0
3605,1625,0,2500,2500,2500,1250,3,0,0,1381,0
3606,160114,500,2500,2500,2500,71954,86,30817,53,1373,1
3607,4500,0,2500,2500,2500,2250,11,0,0,666,0
3608,2625,0,2500,2500,2500,1375,4,0,0,850,0
3609,5400,0,2500,2500,2500,1875,8,0,0,1324,0
3610,28745,0,2500,2500,2500,10375,43,0,0,1323,0
3611,12675,0,2500,2500,2500,4875,25,0,0,1390,0
3612,2875,0,2500,2500,2500,1375,4,0,0,1381,0
3613,4500,0,2500,2500,2500,2125,10,0,0,1271,0
3614,500,0,2500,2500,2500,125,1,0,0,1355,0
3615,11361,0,2500,2500,2500,3375,20,0,0,1367,0
3616,9794,0,2500,2500,2500,2250,11,0,0,968,0
3617,27619,0,32500,2500,2500,83726,68,14050,46,1325,1
3618,21842,0,2500,2500,2500,3250,19,0,0,929,0
3619,37478,0,2500,2500,2500,5409,4,5409,4,429,0
3620,6305,0,2500,2500,2500,0,0,0,0,1031,0
3621,13749,0,2500,2500,2500,400,4,400,4,996,0
3622,7591,0,2500,2500,2500,0,0,0,0,926,0
3623,10508,0,2500,2500,2500,0,0,0,0,309,0
3624,74093,0,17500,2500,2500,20055,37,0,0,949,0
3625,11692,0,2500,2500,2500,0,0,0,0,95,0
3626,1022,0,2500,2500,2500,0,0,0,0,463,0
3627,12964,500,2500,2500,2500,450,3,350,2,943,0
3628,265,0,2500,2500,2500,6000,1,0,0,1012,1
3629,17191,0,2500,2500,2500,2484,6,2484,6,922,0
3630,29836,0,2500,2500,2500,16165,3,0,0,815,0
3631,22647,0,2500,2500,2500,1136,9,0,0,883,0
3632,33087,0,7500,2500,2500,24761,9,500,1,724,1
3633,5931,0,2500,2500,2500,0,0,0,0,882,0
3634,37300,0,2500,17500,2500,23760,19,0,0,676,0
3635,23704,0,17500,2500,2500,14935,14,0,0,868,1
3636,44038,0,7500,2500,2500,21634,11,0,0,872,0
3637,31011,0,2500,2500,2500,0,0,0,0,1130,0
3638,64956,0,17500,2500,2500,36694,11,0,0,1012,0
3639,12078,0,2500,2500,2500,500,1,500,1,983,0
3640,141554,0,32500,2500,2500,41685,15,1000,2,1139,1
3641,24847,0,2500,2500,2500,1550,4,0,0,1022,0
3642,46207,0,17500,2500,2500,16093,32,0,0,1130,0
3643,121779,0,2500,2500,2500,3500,3,1000,2,634,0
3644,28049,0,2500,2500,2500,100,2,0,0,1164,0
3645,11690,0,2500,2500,2500,0,0,0,0,360,0
3646,36491,0,2500,2500,2500,500,1,500,1,1027,0
3647,33413,0,17500,2500,2500,31605,8,0,0,647,1
3648,9446,0,2500,2500,2500,0,0,0,0,667,0
3649,48944,2565,17500,2500,2500,17988,12,0,0,1005,0
3650,68092,0,17500,2500,2500,16524,14,500,2,652,0
3651,1000,0,2500,2500,2500,1000,1,0,0,148,0
3652,1884,0,2500,2500,2500,0,0,0,0,31,0
3653,22027,0,2500,2500,2500,1225,3,0,0,653,0
3654,4130,0,2500,2500,2500,100,1,0,0,673,0
3655,3447,0,2500,2500,2500,1000,1,0,0,872,0
3656,59317,4877,2500,2500,2500,4794,3,1194,1,660,0
3657,2886,0,2500,2500,2500,500,1,0,0,557,0
3658,4028,0,2500,2500,2500,0,0,0,0,346,0
3659,45485,0,2500,2500,2500,8417,4,0,0,759,1
3660,31539,0,2500,2500,2500,6406,16,200,1,721,0
3661,4586,0,2500,2500,2500,1000,1,0,0,249,0
3662,20335,0,2500,2500,2500,5115,2,0,0,768,0
3663,2250,0,2500,2500,2500,1750,7,0,0,817,0
3664,25418,0,2500,2500,2500,50,1,50,1,720,0
3665,2686,0,2500,2500,2500,7500,4,500,1,301,1
3666,47662,3071,2500,2500,2500,100,1,100,1,760,0
3667,4224,0,2500,2500,2500,0,0,0,0,336,0
3668,4375,0,2500,2500,2500,2875,16,0,0,248,0
3669,76210,0,32500,2500,2500,37937,29,1110,8,798,1
3670,10512,0,2500,2500,2500,0,0,0,0,836,0
3671,3834,0,2500,2500,2500,500,1,0,0,524,0
3672,41537,3576,2500,2500,2500,3000,3,250,1,669,1
3673,4584,0,2500,2500,2500,0,0,0,0,652,0
3674,19870,0,2500,2500,2500,11075,4,0,0,892,0
3675,18088,0,2500,2500,2500,16697,6,0,0,501,0
3676,20765,0,2500,2500,2500,15949,4,0,0,319,0
3677,7138,0,2500,2500,2500,0,0,0,0,293,0
3678,17539,0,2500,2500,2500,500,3,400,2,628,0
3679,7038,0,2500,2500,2500,1336,3,1336,3,309,0
3680,5459,0,7500,2500,2500,9864,14,0,0,880,1
3681,1125,0,2500,2500,2500,0,0,0,0,898,0
3682,8994,0,2500,2500,2500,0,0,0,0,1104,0
3683,44780,0,2500,2500,2500,2100,3,1100,2,968,0
3684,12286,0,7500,2500,2500,7972,11,250,1,1018,1
3685,25047,0,2500,2500,2500,500,1,500,1,443,0
3686,16844,0,2500,2500,2500,0,0,0,0,483,0
3687,49271,0,17500,2500,2500,20695,11,0,0,852,0
3688,9157,0,7500,2500,2500,22802,10,1245,3,901,1
3689,86588,0,2500,2500,2500,4537,4,0,0,1072,0
3690,53027,0,7500,2500,2500,30627,16,0,0,1290,0
3691,24765,0,2500,2500,2500,19969,5,0,0,595,0
3692,29174,0,2500,2500,2500,100,1,0,0,1087,0
3693,1100,0,2500,2500,2500,1100,2,0,0,438,0
3694,56712,0,17500,2500,2500,15685,14,500,1,997,0
3695,8232,0,2500,2500,2500,0,0,0,0,258,0
3696,58816,0,2500,2500,2500,4600,5,1100,3,570,0
3697,24295,0,2500,2500,2500,250,2,250,2,621,0
3698,20198,0,2500,2500,2500,3139,2,3139,2,601,0
3699,24454,0,2500,2500,2500,1919,7,0,0,732,0
3700,7847,0,2500,2500,2500,0,0,0,0,284,0
3701,29056,0,2500,2500,2500,4354,14,0,0,715,0
3702,42071,0,2500,2500,2500,500,1,0,0,502,0
3703,570,0,2500,2500,2500,180,4,0,0,785,0
3704,8904,0,2500,2500,2500,3740,14,0,0,898,1
3705,4354,0,2500,2500,2500,1000,1,0,0,706,0
3706,2000,0,2500,2500,2500,0,0,0,0,165,0
3707,57346,0,2500,2500,2500,7946,6,5446,5,492,0
3708,11303,0,2500,2500,2500,0,0,0,0,119,0
3709,642,0,2500,2500,2500,0,0,0,0,355,0
3710,1000,0,2500,2500,2500,0,0,0,0,500,0
3711,5269,0,17500,2500,2500,22697,13,0,0,604,1
3712,38995,0,2500,2500,2500,1200,2,200,1,563,0
3713,4652,0,2500,2500,2500,0,0,0,0,207,0
3714,500,0,2500,2500,2500,0,0,0,0,340,0
3715,4546,0,2500,2500,2500,1000,1,0,0,239,0
3716,31673,0,2500,2500,2500,2500,1,0,0,283,0
3717,8684,0,2500,2500,2500,0,0,0,0,544,0
3718,2104,0,2500,2500,2500,0,0,0,0,466,0
3719,862,0,2500,2500,2500,0,0,0,0,8,0
3720,972,972,2500,2500,2500,0,0,0,0,2,0
3721,4490,0,2500,2500,2500,0,0,0,0,107,0
3722,13560,0,2500,2500,2500,0,0,0,0,368,0
3723,2000,0,2500,2500,2500,0,0,0,0,520,0
3724,8964,3861,2500,2500,2500,0,0,0,0,594,0
3725,1837,0,2500,2500,2500,1000,1,0,0,219,0
3726,500,0,2500,2500,2500,0,0,0,0,122,0
3727,4090,0,2500,2500,2500,0,0,0,0,59,0
3728,12264,0,2500,2500,2500,0,0,0,0,267,0
3729,54950,0,17500,2500,2500,30500,9,0,0,450,0
3730,16094,0,2500,2500,2500,0,0,0,0,199,0
3731,1000,0,2500,2500,2500,0,0,0,0,594,0
3732,6705,0,2500,2500,2500,600,2,0,0,507,0
3733,6338,0,2500,2500,2500,0,0,0,0,322,0
3734,3110,0,2500,2500,2500,1100,2,0,0,345,0
3735,3000,0,2500,2500,2500,1000,1,0,0,270,0
3736,23257,0,2500,2500,2500,0,0,0,0,361,0
3737,18933,0,2500,2500,2500,0,0,0,0,284,0
3738,93198,0,17500,2500,2500,28923,18,0,0,500,0
3739,9862,0,2500,2500,2500,1693,3,693,2,309,0
3740,16501,0,2500,2500,2500,0,0,0,0,360,0
3741,9264,0,2500,2500,2500,4830,15,0,0,424,0
3742,4676,0,2500,2500,2500,0,0,0,0,141,0
3743,4636,0,2500,2500,2500,0,0,0,0,42,0
3744,3065,0,2500,2500,2500,0,0,0,0,87,0
3745,3230,0,2500,2500,2500,0,0,0,0,10,0
3746,8660,0,2500,2500,2500,0,0,0,0,172,0
3747,1500,0,2500,2500,2500,0,0,0,0,60,0
3748,2627,0,2500,2500,2500,0,0,0,0,25,0
3749,1224,0,2500,2500,2500,0,0,0,0,269,0
3750,12602,0,2500,2500,2500,5632,5,500,1,158,0
3751,1022,0,2500,2500,2500,0,0,0,0,277,0
3752,3788,0,2500,2500,2500,0,0,0,0,61,0
3753,1446,0,2500,2500,2500,0,0,0,0,99,0
3754,20882,0,2500,2500,2500,1000,1,0,0,328,0
3755,5450,0,2500,2500,2500,125,3,0,0,687,0
3756,25730,0,2500,2500,2500,1431,3,931,2,630,0
3757,6835,0,2500,2500,2500,765,3,0,0,596,0
3758,16936,0,2500,2500,2500,14970,2,0,0,580,0
3759,20410,0,2500,2500,2500,0,0,0,0,541,0
3760,1500,0,2500,2500,2500,0,0,0,0,480,0
3761,27759,0,2500,2500,2500,7195,5,0,0,499,0
3762,500,0,2500,2500,2500,500,1,0,0,493,0
3763,25054,0,17500,2500,2500,32592,17,3409,6,486,1
3764,4751,0,2500,2500,2500,0,0,0,0,334,0
3765,5354,0,2500,2500,2500,0,0,0,0,32,0
3766,1500,0,2500,2500,2500,1500,1,0,0,235,0
3767,6356,0,2500,2500,2500,5000,1,0,0,180,0
3768,642,0,2500,2500,2500,642,3,0,0,170,0
3769,7504,0,2500,2500,2500,0,0,0,0,100,0
3770,6015,4929,2500,2500,2500,0,0,0,0,30,0
3771,27488,0,17500,2500,2500,23927,21,0,0,2273,1
3772,39956,0,2500,2500,2500,0,0,0,0,3206,0
3773,35569,0,7500,2500,2500,27119,21,0,0,3357,0
3774,55472,0,17500,2500,2500,17848,18,3763,3,3566,1
3775,15682,0,2500,2500,2500,5025,6,500,1,3298,1
3776,70178,0,50000,2500,2500,61530,12,1300,6,3306,1
3777,221543,0,2500,2500,2500,10300,5,200,3,3554,1
3778,77978,0,2500,2500,2500,1373,10,650,6,3753,1
3779,203353,0,2500,2500,2500,14000,13,4000,8,3557,1
3780,68684,0,7500,2500,2500,5756,13,0,0,2892,0
3781,23352,0,2500,2500,2500,3600,8,3600,8,1459,0
3782,24228,0,2500,2500,2500,2850,15,0,0,3452,0
3783,19483,0,2500,2500,2500,4263,18,0,0,3589,1
3784,78231,0,17500,2500,2500,19182,13,0,0,3102,1
3785,74531,0,2500,7500,2500,10914,17,750,3,3456,1
3786,83276,0,17500,2500,2500,22539,8,650,2,3424,0
3787,21216,0,7500,2500,2500,7787,12,0,0,3378,0
3788,17967,0,2500,2500,2500,1500,5,0,0,3340,0
3789,4000,0,2500,2500,2500,0,0,0,0,3453,0
3790,74651,0,7500,2500,2500,10893,22,0,0,3456,0
3791,400,0,2500,2500,2500,160,1,0,0,3460,0
3792,35766,0,32500,2500,2500,49702,20,784,1,3503,1
3793,2000,0,2500,2500,2500,0,0,0,0,3188,0
3794,48296,0,17500,2500,2500,31329,9,500,1,3061,0
3795,822321,0,50000,2500,2500,138334,26,600,2,3288,1
3796,140544,0,2500,2500,2500,1021,3,500,1,3342,0
3797,43971,0,2500,2500,2500,1491,11,0,0,2350,0
3798,10635,0,32500,2500,2500,45212,20,0,0,2131,1
3799,13986,0,2500,2500,2500,400,1,400,1,3398,0
3800,46269,0,17500,2500,2500,20594,14,0,0,3487,1
3801,27712,0,2500,2500,2500,750,2,750,2,3491,0
3802,35850,0,2500,17500,2500,17759,18,0,0,3439,0
3803,7630,0,2500,2500,2500,220,3,0,0,3403,0
3804,31541,0,2500,2500,2500,5101,12,0,0,3488,0
3805,8009,0,2500,2500,2500,8102,12,2850,6,3279,1
3806,14791,0,17500,2500,2500,23956,26,300,2,2689,1
3807,65141,0,32500,2500,2500,31463,26,2550,2,3452,0
3808,68907,0,32500,2500,2500,33434,10,0,0,3365,0
3809,27669,0,2500,2500,2500,3219,7,0,0,3413,0
3810,62589,0,2500,2500,2500,10000,4,0,0,2803,1
3811,374613,0,2500,7500,2500,23592,31,5000,14,3463,1
3812,97768,0,32500,2500,2500,26734,13,0,0,3119,0
3813,73159,0,2500,2500,2500,358,4,358,4,3237,0
3814,48577,0,32500,2500,2500,34224,16,0,0,2794,0
3815,70614,0,32500,2500,2500,32417,18,0,0,3519,1
3816,38827,0,2500,2500,2500,0,0,0,0,2993,0
3817,29919,0,2500,2500,2500,1225,3,0,0,2949,0
3818,9673,0,2500,2500,2500,0,0,0,0,2501,0
3819,72309,0,32500,2500,2500,41949,20,289,2,1735,1
3820,55473,0,7500,2500,2500,10156,7,0,0,1751,0
3821,706,0,2500,2500,2500,730,3,100,1,1739,1
3822,7698,0,2500,2500,2500,0,0,0,0,1734,0
3823,72019,0,17500,2500,2500,20430,8,0,0,1789,1
3824,89876,0,32500,2500,2500,51620,17,0,0,1739,0
3825,19821,0,2500,2500,2500,2525,3,425,1,1731,0
3826,6850,0,2500,2500,2500,2225,11,0,0,1719,0
3827,32091,0,2500,2500,2500,8426,17,1000,2,1731,1
3828,26055,0,2500,2500,2500,3320,14,0,0,1727,0
3829,122488,0,2500,2500,2500,2800,17,1300,16,1718,1
3830,126028,0,17500,2500,2500,23974,19,668,1,1716,0
3831,94201,0,17500,2500,2500,21559,13,0,0,1716,0
3832,6240,0,2500,2500,2500,0,0,0,0,1679,0
3833,13899,0,2500,2500,2500,5125,31,0,0,1705,0
3834,15832,2376,2500,2500,2500,8130,20,500,1,1698,1
3835,891,0,2500,2500,2500,891,8,0,0,1703,0
3836,21787,0,2500,2500,2500,1500,5,0,0,1704,0
3837,71502,0,7500,2500,2500,9482,13,0,0,1699,0
3838,3420,0,2500,2500,2500,1750,7,0,0,1690,0
3839,7535,0,17500,2500,2500,18487,20,0,0,1678,1
3840,28132,0,2500,2500,2500,465,5,0,0,1702,0
3841,67329,0,2500,2500,2500,6500,3,0,0,1696,1
3842,20971,1490,32500,2500,2500,43527,34,0,0,1695,1
3843,11500,0,2500,2500,2500,0,0,0,0,1695,0
3844,15275,0,2500,2500,2500,2750,8,0,0,1694,0
3845,166638,0,50000,2500,2500,64572,22,0,0,1697,0
3846,86500,0,32500,2500,2500,51740,20,0,0,1691,0
3847,5500,0,2500,2500,2500,5500,11,5500,11,1690,0
3848,62121,0,2500,2500,2500,3602,9,0,0,1692,0
3849,66315,0,2500,2500,2500,8096,9,0,0,1689,0
3850,4342,0,2500,2500,2500,0,0,0,0,1678,0
3851,24838,0,2500,2500,2500,500,1,0,0,1684,0
3852,23165,0,2500,2500,2500,5990,15,150,1,1678,1
3853,25992,0,17500,2500,2500,24333,10,0,0,1678,1
3854,59782,0,2500,2500,2500,7500,7,2000,4,1681,1
3855,64131,1452,2500,2500,2500,7676,15,4620,11,1681,1
3856,96179,0,17500,2500,2500,32069,14,400,2,1667,0
3857,101431,0,32500,2500,2500,49801,19,0,0,1677,0
3858,12824,0,2500,2500,2500,500,4,0,0,1677,0
3859,130595,0,2500,2500,2500,0,0,0,0,1677,0
3860,8150,0,2500,7500,2500,14135,41,500,2,1676,1
3861,22291,0,2500,2500,2500,3812,11,578,2,1675,0
3862,204693,0,2500,2500,2500,5159,5,0,0,1672,0
3863,16079,0,2500,2500,2500,6085,4,0,0,1670,0
3864,10630,0,2500,2500,2500,550,6,0,0,1670,0
3865,23027,0,2500,2500,2500,3375,15,0,0,1669,0
3866,112345,0,32500,2500,2500,36640,14,0,0,1669,0
3867,7500,0,2500,2500,2500,2950,8,2850,7,1668,0
3868,4351,0,2500,2500,2500,0,0,0,0,1659,0
3869,97510,1678,50000,2500,2500,71609,51,7650,26,1665,1
3870,104656,0,2500,2500,2500,5000,3,0,0,1663,0
3871,9575,0,2500,2500,2500,0,0,0,0,1835,0
3872,55152,0,17500,2500,2500,14630,14,0,0,1662,0
3873,12855,0,2500,2500,2500,0,0,0,0,1653,0
3874,11947,0,2500,7500,2500,8099,14,1000,2,1656,1
3875,24893,0,2500,2500,2500,0,0,0,0,1652,0
3876,17534,0,2500,2500,2500,0,0,0,0,1656,0
3877,37165,0,17500,2500,2500,19715,15,0,0,1654,0
3878,190730,0,50000,2500,2500,78916,28,2450,9,1648,1
3879,4680,0,2500,2500,2500,135,3,0,0,1646,1
3880,10845,0,2500,2500,2500,0,0,0,0,1621,0
3881,22998,0,2500,2500,2500,0,0,0,0,1644,0
3882,15635,0,2500,2500,2500,410,3,0,0,1612,0
3883,35650,0,17500,2500,2500,23130,34,0,0,1640,0
3884,3126,0,2500,2500,2500,100,1,0,0,1634,0
3885,33245,0,17500,2500,2500,31390,17,0,0,1628,1
3886,16152,0,2500,2500,2500,6129,19,500,5,1635,1
3887,15624,0,2500,2500,2500,0,0,0,0,1634,0
3888,59151,0,17500,2500,2500,11110,13,0,0,1636,0
3889,30500,0,2500,2500,2500,0,0,0,0,1628,0
3890,88404,0,32500,2500,2500,37304,29,500,1,1628,0
3891,33017,0,7500,2500,2500,10333,18,0,0,1622,0
3892,16883,0,2500,2500,2500,4398,12,500,2,1626,1
3893,23188,0,2500,2500,2500,1291,8,0,0,1627,0
3894,56289,0,17500,2500,2500,24051,15,0,0,1628,1
3895,5346,0,2500,2500,2500,0,0,0,0,1621,0
3896,24475,0,2500,2500,2500,800,8,800,8,1614,0
3897,25753,0,2500,2500,2500,3400,21,0,0,1614,0
3898,70659,0,7500,2500,2500,9178,8,0,0,1622,0
3899,1000,0,2500,2500,2500,0,0,0,0,1597,0
3900,63162,0,17500,2500,2500,27564,8,0,0,1600,1
3901,17472,0,2500,2500,2500,500,1,0,0,1618,0
3902,6058,0,2500,2500,2500,0,0,0,0,1608,0
3903,11005,0,2500,2500,2500,5736,3,0,0,1609,0
3904,32424,0,32500,2500,2500,39635,16,0,0,1584,1
3905,31784,0,2500,2500,2500,350,1,350,1,1604,0
3906,126167,0,50000,2500,2500,190160,15,0,0,1612,1
3907,17079,0,2500,2500,2500,4000,3,0,0,1605,0
3908,35493,0,2500,2500,2500,0,0,0,0,1602,0
3909,84979,0,32500,2500,2500,36702,16,0,0,1600,0
3910,22029,0,2500,2500,2500,2882,14,0,0,1597,0
3911,771,0,2500,2500,2500,13160,4,0,0,1601,1
3912,50416,0,2500,2500,2500,4574,13,450,1,1597,0
3913,81866,0,2500,2500,2500,10000,4,0,0,1591,1
3914,85696,0,17500,2500,2500,18603,14,0,0,1591,0
3915,134882,0,17500,2500,2500,15717,14,0,0,1597,0
3916,3919,0,2500,2500,2500,500,1,0,0,1591,0
3917,43310,0,2500,2500,2500,10058,13,0,0,1589,0
3918,18148,0,2500,2500,2500,26,3,0,0,1565,0
3919,51653,0,7500,2500,2500,11052,14,0,0,1571,0
3920,179832,2954,17500,2500,2500,18218,20,2500,5,1569,1
3921,44324,0,2500,2500,2500,650,4,650,4,1583,0
3922,90666,0,32500,2500,2500,32474,14,0,0,1582,0
3923,10741,0,2500,2500,2500,6593,8,1108,2,1579,1
3924,69954,0,2500,2500,2500,8500,5,500,1,1578,0
3925,13004,1000,2500,2500,2500,13890,39,0,0,1572,1
3926,29657,0,2500,2500,2500,8092,4,0,0,1592,0
3927,11974,0,2500,2500,2500,4025,12,2400,6,1565,1
3928,18601,0,7500,2500,2500,5899,12,0,0,1600,0
